sample_id,hap,s3_loc
HG00140,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00140/assemblies/freeze_2/annotation/repeat_masker/HG00140_hap2_hprc_r2_v1.RepeatMasker.bed
HG00280,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00280/assemblies/freeze_2/annotation/repeat_masker/HG00280_hap1_hprc_r2_v1.RepeatMasker.bed
HG00280,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00280/assemblies/freeze_2/annotation/repeat_masker/HG00280_hap2_hprc_r2_v1.RepeatMasker.bed
HG00323,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00323/assemblies/freeze_2/annotation/repeat_masker/HG00323_hap1_hprc_r2_v1.RepeatMasker.bed
HG00323,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00323/assemblies/freeze_2/annotation/repeat_masker/HG00323_hap2_hprc_r2_v1.RepeatMasker.bed
HG02040,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02040/assemblies/freeze_2/annotation/repeat_masker/HG02040_hap1_hprc_r2_v1.RepeatMasker.bed
HG02040,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02040/assemblies/freeze_2/annotation/repeat_masker/HG02040_hap2_hprc_r2_v1.RepeatMasker.bed
HG02165,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02165/assemblies/freeze_2/annotation/repeat_masker/HG02165_hap1_hprc_r2_v1.RepeatMasker.bed
HG02165,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02165/assemblies/freeze_2/annotation/repeat_masker/HG02165_hap2_hprc_r2_v1.RepeatMasker.bed
HG02273,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02273/assemblies/freeze_2/annotation/repeat_masker/HG02273_hap1_hprc_r2_v1.RepeatMasker.bed
HG02273,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02273/assemblies/freeze_2/annotation/repeat_masker/HG02273_hap2_hprc_r2_v1.RepeatMasker.bed
HG02922,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02922/assemblies/freeze_2/annotation/repeat_masker/HG02922_hap1_hprc_r2_v1.RepeatMasker.bed
HG02922,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02922/assemblies/freeze_2/annotation/repeat_masker/HG02922_hap2_hprc_r2_v1.RepeatMasker.bed
HG02965,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02965/assemblies/freeze_2/annotation/repeat_masker/HG02965_hap1_hprc_r2_v1.RepeatMasker.bed
HG02965,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02965/assemblies/freeze_2/annotation/repeat_masker/HG02965_hap2_hprc_r2_v1.RepeatMasker.bed
HG02976,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02976/assemblies/freeze_2/annotation/repeat_masker/HG02976_hap1_hprc_r2_v1.RepeatMasker.bed
HG02976,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02976/assemblies/freeze_2/annotation/repeat_masker/HG02976_hap2_hprc_r2_v1.RepeatMasker.bed
HG03130,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03130/assemblies/freeze_2/annotation/repeat_masker/HG03130_hap1_hprc_r2_v1.RepeatMasker.bed
HG03130,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03130/assemblies/freeze_2/annotation/repeat_masker/HG03130_hap2_hprc_r2_v1.RepeatMasker.bed
HG03195,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03195/assemblies/freeze_2/annotation/repeat_masker/HG03195_hap1_hprc_r2_v1.RepeatMasker.bed
HG03195,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03195/assemblies/freeze_2/annotation/repeat_masker/HG03195_hap2_hprc_r2_v1.RepeatMasker.bed
HG03209,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03209/assemblies/freeze_2/annotation/repeat_masker/HG03209_hap1_hprc_r2_v1.RepeatMasker.bed
HG03209,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03209/assemblies/freeze_2/annotation/repeat_masker/HG03209_hap2_hprc_r2_v1.RepeatMasker.bed
NA18522,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18522/assemblies/freeze_2/annotation/repeat_masker/NA18522_hap1_hprc_r2_v1.RepeatMasker.bed
NA18522,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18522/assemblies/freeze_2/annotation/repeat_masker/NA18522_hap2_hprc_r2_v1.RepeatMasker.bed
NA18747,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18747/assemblies/freeze_2/annotation/repeat_masker/NA18747_hap1_hprc_r2_v1.RepeatMasker.bed
NA18747,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18747/assemblies/freeze_2/annotation/repeat_masker/NA18747_hap2_hprc_r2_v1.RepeatMasker.bed
NA18971,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18971/assemblies/freeze_2/annotation/repeat_masker/NA18971_hap1_hprc_r2_v1.RepeatMasker.bed
NA18971,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18971/assemblies/freeze_2/annotation/repeat_masker/NA18971_hap2_hprc_r2_v1.RepeatMasker.bed
NA18983,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18983/assemblies/freeze_2/annotation/repeat_masker/NA18983_hap1_hprc_r2_v1.RepeatMasker.bed
NA18983,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18983/assemblies/freeze_2/annotation/repeat_masker/NA18983_hap2_hprc_r2_v1.RepeatMasker.bed
NA19043,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19043/assemblies/freeze_2/annotation/repeat_masker/NA19043_hap1_hprc_r2_v1.RepeatMasker.bed
NA19043,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19043/assemblies/freeze_2/annotation/repeat_masker/NA19043_hap2_hprc_r2_v1.RepeatMasker.bed
NA20905,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20905/assemblies/freeze_2/annotation/repeat_masker/NA20905_hap1_hprc_r2_v1.RepeatMasker.bed
NA20905,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA20905/assemblies/freeze_2/annotation/repeat_masker/NA20905_hap2_hprc_r2_v1.RepeatMasker.bed
HG01530,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01530/assemblies/freeze_2/annotation/repeat_masker/HG01530_hap1_hprc_r2_v1.RepeatMasker.bed
HG01530,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01530/assemblies/freeze_2/annotation/repeat_masker/HG01530_hap2_hprc_r2_v1.RepeatMasker.bed
HG01784,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01784/assemblies/freeze_2/annotation/repeat_masker/HG01784_hap1_hprc_r2_v1.RepeatMasker.bed
HG01784,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01784/assemblies/freeze_2/annotation/repeat_masker/HG01784_hap2_hprc_r2_v1.RepeatMasker.bed
HG02391,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02391/assemblies/freeze_2/annotation/repeat_masker/HG02391_hap1_hprc_r2_v1.RepeatMasker.bed
HG02391,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02391/assemblies/freeze_2/annotation/repeat_masker/HG02391_hap2_hprc_r2_v1.RepeatMasker.bed
HG03471,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03471/assemblies/freeze_2/annotation/repeat_masker/HG03471_hap1_hprc_r2_v1.RepeatMasker.bed
HG03471,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03471/assemblies/freeze_2/annotation/repeat_masker/HG03471_hap2_hprc_r2_v1.RepeatMasker.bed
HG03742,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03742/assemblies/freeze_2/annotation/repeat_masker/HG03742_hap1_hprc_r2_v1.RepeatMasker.bed
HG03742,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03742/assemblies/freeze_2/annotation/repeat_masker/HG03742_hap2_hprc_r2_v1.RepeatMasker.bed
NA18570,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18570/assemblies/freeze_2/annotation/repeat_masker/NA18570_hap1_hprc_r2_v1.RepeatMasker.bed
NA18570,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA18570/assemblies/freeze_2/annotation/repeat_masker/NA18570_hap2_hprc_r2_v1.RepeatMasker.bed
NA19087,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19087/assemblies/freeze_2/annotation/repeat_masker/NA19087_hap1_hprc_r2_v1.RepeatMasker.bed
NA19087,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19087/assemblies/freeze_2/annotation/repeat_masker/NA19087_hap2_hprc_r2_v1.RepeatMasker.bed
NA19185,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19185/assemblies/freeze_2/annotation/repeat_masker/NA19185_hap1_hprc_r2_v1.RepeatMasker.bed
NA19185,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19185/assemblies/freeze_2/annotation/repeat_masker/NA19185_hap2_hprc_r2_v1.RepeatMasker.bed
NA19338,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19338/assemblies/freeze_2/annotation/repeat_masker/NA19338_hap1_hprc_r2_v1.RepeatMasker.bed
NA19338,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19338/assemblies/freeze_2/annotation/repeat_masker/NA19338_hap2_hprc_r2_v1.RepeatMasker.bed
NA19391,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19391/assemblies/freeze_2/annotation/repeat_masker/NA19391_hap1_hprc_r2_v1.RepeatMasker.bed
NA19391,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19391/assemblies/freeze_2/annotation/repeat_masker/NA19391_hap2_hprc_r2_v1.RepeatMasker.bed
NA19468,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19468/assemblies/freeze_2/annotation/repeat_masker/NA19468_hap1_hprc_r2_v1.RepeatMasker.bed
NA19468,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/NA19468/assemblies/freeze_2/annotation/repeat_masker/NA19468_hap2_hprc_r2_v1.RepeatMasker.bed
HG00438,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00438/assemblies/freeze_2/annotation/repeat_masker/HG00438_pat_hprc_r2_v1.RepeatMasker.bed
HG00438,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00438/assemblies/freeze_2/annotation/repeat_masker/HG00438_mat_hprc_r2_v1.RepeatMasker.bed
HG00558,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00558/assemblies/freeze_2/annotation/repeat_masker/HG00558_pat_hprc_r2_v1.RepeatMasker.bed
HG00558,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00558/assemblies/freeze_2/annotation/repeat_masker/HG00558_mat_hprc_r2_v1.RepeatMasker.bed
HG00639,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00639/assemblies/freeze_2/annotation/repeat_masker/HG00639_pat_hprc_r2_v1.RepeatMasker.bed
HG00639,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00639/assemblies/freeze_2/annotation/repeat_masker/HG00639_mat_hprc_r2_v1.RepeatMasker.bed
HG00658,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00658/assemblies/freeze_2/annotation/repeat_masker/HG00658_pat_hprc_r2_v1.RepeatMasker.bed
HG00658,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00658/assemblies/freeze_2/annotation/repeat_masker/HG00658_mat_hprc_r2_v1.RepeatMasker.bed
HG00673,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00673/assemblies/freeze_2/annotation/repeat_masker/HG00673_pat_hprc_r2_v1.RepeatMasker.bed
HG00673,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG00673/assemblies/freeze_2/annotation/repeat_masker/HG00673_mat_hprc_r2_v1.RepeatMasker.bed
HG01071,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01071/assemblies/freeze_2/annotation/repeat_masker/HG01071_pat_hprc_r2_v1.RepeatMasker.bed
HG01071,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01071/assemblies/freeze_2/annotation/repeat_masker/HG01071_mat_hprc_r2_v1.RepeatMasker.bed
HG01074,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01074/assemblies/freeze_2/annotation/repeat_masker/HG01074_pat_hprc_r2_v1.RepeatMasker.bed
HG01074,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01074/assemblies/freeze_2/annotation/repeat_masker/HG01074_mat_hprc_r2_v1.RepeatMasker.bed
HG01081,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01081/assemblies/freeze_2/annotation/repeat_masker/HG01081_pat_hprc_r2_v1.RepeatMasker.bed
HG01081,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01081/assemblies/freeze_2/annotation/repeat_masker/HG01081_mat_hprc_r2_v1.RepeatMasker.bed
HG01123,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01123/assemblies/freeze_2/annotation/repeat_masker/HG01123_pat_hprc_r2_v1.RepeatMasker.bed
HG01123,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01123/assemblies/freeze_2/annotation/repeat_masker/HG01123_mat_hprc_r2_v1.RepeatMasker.bed
HG01150,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01150/assemblies/freeze_2/annotation/repeat_masker/HG01150_pat_hprc_r2_v1.RepeatMasker.bed
HG01150,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01150/assemblies/freeze_2/annotation/repeat_masker/HG01150_mat_hprc_r2_v1.RepeatMasker.bed
HG01252,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01252/assemblies/freeze_2/annotation/repeat_masker/HG01252_pat_hprc_r2_v1.RepeatMasker.bed
HG01252,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01252/assemblies/freeze_2/annotation/repeat_masker/HG01252_mat_hprc_r2_v1.RepeatMasker.bed
HG01358,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01358/assemblies/freeze_2/annotation/repeat_masker/HG01358_pat_hprc_r2_v1.RepeatMasker.bed
HG01358,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01358/assemblies/freeze_2/annotation/repeat_masker/HG01358_mat_hprc_r2_v1.RepeatMasker.bed
HG01361,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01361/assemblies/freeze_2/annotation/repeat_masker/HG01361_pat_hprc_r2_v1.RepeatMasker.bed
HG01361,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01361/assemblies/freeze_2/annotation/repeat_masker/HG01361_mat_hprc_r2_v1.RepeatMasker.bed
HG01928,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01928/assemblies/freeze_2/annotation/repeat_masker/HG01928_pat_hprc_r2_v1.RepeatMasker.bed
HG01928,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01928/assemblies/freeze_2/annotation/repeat_masker/HG01928_mat_hprc_r2_v1.RepeatMasker.bed
HG01934,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01934/assemblies/freeze_2/annotation/repeat_masker/HG01934_pat_hprc_r2_v1.RepeatMasker.bed
HG01934,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01934/assemblies/freeze_2/annotation/repeat_masker/HG01934_mat_hprc_r2_v1.RepeatMasker.bed
HG01940,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01940/assemblies/freeze_2/annotation/repeat_masker/HG01940_pat_hprc_r2_v1.RepeatMasker.bed
HG01940,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01940/assemblies/freeze_2/annotation/repeat_masker/HG01940_mat_hprc_r2_v1.RepeatMasker.bed
HG01960,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01960/assemblies/freeze_2/annotation/repeat_masker/HG01960_pat_hprc_r2_v1.RepeatMasker.bed
HG01960,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01960/assemblies/freeze_2/annotation/repeat_masker/HG01960_mat_hprc_r2_v1.RepeatMasker.bed
HG01969,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01969/assemblies/freeze_2/annotation/repeat_masker/HG01969_pat_hprc_r2_v1.RepeatMasker.bed
HG01969,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG01969/assemblies/freeze_2/annotation/repeat_masker/HG01969_mat_hprc_r2_v1.RepeatMasker.bed
HG02071,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02071/assemblies/freeze_2/annotation/repeat_masker/HG02071_pat_hprc_r2_v1.RepeatMasker.bed
HG02071,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02071/assemblies/freeze_2/annotation/repeat_masker/HG02071_mat_hprc_r2_v1.RepeatMasker.bed
HG02074,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02074/assemblies/freeze_2/annotation/repeat_masker/HG02074_pat_hprc_r2_v1.RepeatMasker.bed
HG02074,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02074/assemblies/freeze_2/annotation/repeat_masker/HG02074_mat_hprc_r2_v1.RepeatMasker.bed
HG02135,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02135/assemblies/freeze_2/annotation/repeat_masker/HG02135_pat_hprc_r2_v1.RepeatMasker.bed
HG02135,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02135/assemblies/freeze_2/annotation/repeat_masker/HG02135_mat_hprc_r2_v1.RepeatMasker.bed
HG02668,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/annotation/repeat_masker/HG02668_pat_hprc_r2_v1.RepeatMasker.bed
HG02668,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02668/assemblies/freeze_2/annotation/repeat_masker/HG02668_mat_hprc_r2_v1.RepeatMasker.bed
HG02717,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/annotation/repeat_masker/HG02717_pat_hprc_r2_v1.RepeatMasker.bed
HG02717,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02717/assemblies/freeze_2/annotation/repeat_masker/HG02717_mat_hprc_r2_v1.RepeatMasker.bed
HG02809,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/annotation/repeat_masker/HG02809_pat_hprc_r2_v1.RepeatMasker.bed
HG02809,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG02809/assemblies/freeze_2/annotation/repeat_masker/HG02809_mat_hprc_r2_v1.RepeatMasker.bed
HG03017,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/annotation/repeat_masker/HG03017_pat_hprc_r2_v1.RepeatMasker.bed
HG03017,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03017/assemblies/freeze_2/annotation/repeat_masker/HG03017_mat_hprc_r2_v1.RepeatMasker.bed
HG03041,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/annotation/repeat_masker/HG03041_pat_hprc_r2_v1.RepeatMasker.bed
HG03041,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03041/assemblies/freeze_2/annotation/repeat_masker/HG03041_mat_hprc_r2_v1.RepeatMasker.bed
HG03239,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03239/assemblies/freeze_2/annotation/repeat_masker/HG03239_pat_hprc_r2_v1.RepeatMasker.bed
HG03239,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03239/assemblies/freeze_2/annotation/repeat_masker/HG03239_mat_hprc_r2_v1.RepeatMasker.bed
HG03804,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03804/assemblies/freeze_2/annotation/repeat_masker/HG03804_pat_hprc_r2_v1.RepeatMasker.bed
HG03804,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03804/assemblies/freeze_2/annotation/repeat_masker/HG03804_mat_hprc_r2_v1.RepeatMasker.bed
HG03942,hap1,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03942/assemblies/freeze_2/annotation/repeat_masker/HG03942_pat_hprc_r2_v1.RepeatMasker.bed
HG03942,hap2,s3://human-pangenomics/submissions/DC27718F-5F38-43B0-9A78-270F395F13E8--INT_ASM_PRODUCTION/HG03942/assemblies/freeze_2/annotation/repeat_masker/HG03942_mat_hprc_r2_v1.RepeatMasker.bed
